base_price,kms_driven,age,power,brand,stroke,milage,length,weight,acceleration,rent
32000,22697,7,125,7,3.58,27.4,121,2901,16,1600
20000,52000,10,150,3,3.58,25.4,183,3336,17,1000
55005,6600,5,220,6,3.58,23,350,1950,19,2750.25
87000,16336,7,350,1,3.58,27.2,141,2451,16.5,4350
70000,13858,11,350,1,3.58,23.9,260,1836,21,3500
35000,11885,12,125,7,3.23,34.2,105,2542,17,1750
196700,13216,4,390,9,3.23,34.5,105,3781,17,9835
25000,32588,9,150,6,4.17,31.8,85,3632,18,1250
123000,14500,4,250,3,4.17,37.3,91,3613,16.5,6150
95500,18000,8,350,1,2.76,28.4,151,4141,14,4775
32000,12000,6,100,5,3.15,28.8,173,4699,14.5,1600
41000,20245,11,220,6,3.15,26.8,173,4457,13.5,2050
15000,35000,19,100,5,3.15,33.5,151,4638,16,750
39000,22000,4,100,5,3.15,41.5,98,4257,15.5,1950
30000,6639,9,180,0,3.15,38.1,89,2219,16.5,1500
60000,20373,6,220,6,3.15,32.1,98,1963,15.5,3000
15600,84186,16,125,5,3.15,37.2,86,2300,14.5,780
22000,60857,13,150,6,3.89,28,151,1649,16.5,1100
45000,18742,6,150,3,3.89,26.4,140,2003,19,2250
43000,42837,8,150,4,3.39,24.3,151,2125,14.5,2150
55000,27000,9,150,3,3.39,19.1,225,2108,15.5,2750
11900,34968,14,150,5,3.39,34.3,97,2246,14,595
105000,20000,4,350,1,3.39,29.8,134,2489,15,5250
18000,3869,16,100,5,3.39,31.3,120,2391,15.5,900
48000,41939,8,200,6,3.39,37,119,2000,16,2400
50000,29134,7,220,6,3.16,32.2,108,3264,16,2500
25000,48587,8,150,5,3.64,46.6,86,3459,16,1250
70000,8000,5,220,6,3.64,27.9,156,3432,21,3500
87000,140,3,160,4,3.64,40.8,85,3158,19.5,4350
10000,64955,15,150,6,3.64,44.3,90,4668,11.5,500
25000,65000,12,150,3,3.64,43.4,90,4440,14,1250
18000,22824,8,100,5,3.1,36.4,121,4498,14.5,900
14227,36000,15,150,6,3.1,30,146,4657,13.5,711.35
35000,60000,9,220,6,3.35,44.6,91,3907,21,1750
450000,3430,4,750,14,3.35,40.9,85,3897,18.5,22500
139000,21300,4,400,6,3.12,33.8,97,3730,19,6950
80000,7127,5,220,6,3.23,29.8,89,3785,19,4000
45000,18742,6,150,3,3.23,32.7,168,3039,15,2250
43000,42837,8,150,4,3.23,23.7,70,3221,13.5,2150
55000,27000,9,150,3,3.39,35,122,3169,12,2750
11900,34968,14,150,5,3.46,23.6,140,2171,16,595
105000,20000,4,350,1,3.46,32.4,107,2639,17,5250
18000,3869,16,100,5,3.86,27.2,135,2914,16,900
48000,41939,8,200,6,3.86,26.6,151,2592,18.5,2400
50000,29134,7,220,6,3.39,25.8,156,2702,13.5,2500
25000,48587,8,150,5,3.46,23.5,173,2223,16.5,1250
70000,8000,5,220,6,3.9,30,135,2545,17,3500
87000,140,3,160,4,3.41,39.1,79,2984,14.5,4350
10000,64955,15,150,6,3.41,39,86,1937,14,500
25000,65000,12,150,3,3.07,35.1,81,3211,17,1250
18000,22824,8,100,5,3.41,32.3,97,2694,15,900
14227,36000,15,150,6,3.41,37,85,2957,17,711.35
35000,60000,9,220,6,3.41,37.7,89,2945,14.5,1750
450000,3430,4,750,14,3.41,34.1,91,2671,13.5,22500
139000,21300,4,400,6,3.58,34.7,105,1795,17.5,6950
80000,7127,5,220,6,3.58,34.4,98,2464,15.5,4000
23000,20000,6,100,6,3.58,29.9,98,2220,16.9,1150
32000,22697,7,125,7,3.58,33,105,2572,14.9,1600
20000,52000,10,150,3,3.58,34.5,100,2255,17.7,1000
55005,6600,5,220,6,3.58,33.7,107,2202,15.3,2750.25
87000,16336,7,350,1,3.23,32.4,108,4215,13,4350
70000,13858,11,350,1,3.23,32.9,119,4190,13,3500
35000,11885,12,125,7,4.17,31.6,120,3962,13.9,1750
196700,13216,4,390,9,4.17,28.1,141,4215,12.8,9835
25000,32588,9,150,6,2.76,30.7,145,3233,15.4,1250
123000,14500,4,250,3,3.15,25.4,168,3353,14.5,6150
95500,18000,8,350,1,3.15,24.2,146,3012,17.6,4775
32000,12000,6,100,5,3.15,22.4,231,3085,17.6,1600
41000,20245,11,220,6,3.15,26.6,350,2035,22.2,2050
15000,35000,19,100,5,3.15,20.2,200,2164,22.1,750
39000,22000,4,100,5,3.15,17.6,225,1937,14.2,1950
30000,6639,9,180,0,3.15,28,112,1795,17.4,1500
60000,20373,6,220,6,3.89,27,112,3651,17.7,3000
15600,84186,16,125,5,3.89,34,112,3574,21,780
22000,60857,13,150,6,3.39,31,112,3645,16.2,1100
45000,18742,6,150,3,3.39,29,135,3193,17.8,2250
43000,42837,8,150,4,3.39,27,151,1825,12.2,2150
55000,27000,9,150,3,3.39,24,140,1990,17,2750
11900,34968,14,150,5,3.39,23,151,2155,16.4,595
105000,20000,4,350,1,3.39,36,105,2565,13.6,5250
18000,3869,16,100,5,3.16,37,91,3150,15.7,900
48000,41939,8,200,6,3.64,31,91,3940,13.2,2400
50000,29134,7,220,6,3.64,38,105,3270,21.9,2500
25000,48587,8,150,5,3.64,36,98,2930,15.5,1250
70000,8000,5,220,6,3.64,36,120,3820,16.7,3500
87000,140,3,160,4,3.64,36,107,4380,12.1,4350
10000,64955,15,150,6,3.1,34,108,4055,12,500
25000,65000,12,150,3,3.1,38,91,3870,15,1250
18000,22824,8,100,5,3.35,32,91,3755,14,900
14227,36000,15,150,6,3.35,38,91,2045,18.5,711.35
35000,60000,9,220,6,3.12,25,181,2155,14.8,1750
450000,3430,4,750,14,3.23,38,262,1825,18.6,22500
139000,21300,4,400,6,3.23,26,156,2300,15.5,6950
80000,7127,5,220,6,3.23,22,232,1945,16.8,4000
23000,20000,6,100,6,3.39,32,144,3880,12.5,1150
32000,22697,7,125,7,3.46,36,135,4060,19,1600
20000,52000,10,150,3,3.46,27,151,4140,13.7,1000
55005,6600,5,220,6,3.86,27,140,4295,14.9,2750.25
87000,16336,7,350,1,3.86,44,97,3520,16.4,4350
70000,13858,11,350,1,3.39,32,135,3425,16.9,3500
35000,11885,12,125,7,3.46,28,120,3630,17.7,1750
196700,13216,4,390,9,3.9,31,119,3525,19,9835
25000,32588,9,150,6,3.41,18,307,4220,11.1,1250
123000,14500,4,250,3,3.41,15,350,4165,11.4,6150
95500,18000,8,350,1,3.07,18,318,4325,12.2,4775
32000,12000,6,100,5,3.41,16,304,4335,14.5,1600
41000,20245,11,220,6,3.41,17,302,1940,14.5,2050
15000,35000,19,100,5,3.41,15,429,2740,16,750
39000,22000,4,100,5,3.41,14,454,2265,18.2,1950
30000,6639,9,180,0,3.58,14,440,2755,15.8,1500
60000,20373,6,220,6,3.58,14,455,2051,17,3000
15600,84186,16,125,5,3.58,15,390,2075,15.9,780
22000,60857,13,150,6,3.58,15,383,1985,16.4,1100
45000,18742,6,150,3,3.58,14,340,2190,14.1,2250
43000,42837,8,150,4,3.58,15,400,2815,14.5,2150
55000,27000,9,150,3,3.23,14,455,2600,12.8,2750
11900,34968,14,150,5,3.23,24,113,2720,13.5,595
105000,20000,4,350,1,4.17,22,198,1985,21.5,5250
18000,3869,16,100,5,4.17,18,199,1800,14.4,900
48000,41939,8,200,6,2.76,21,200,1985,19.4,2400
50000,29134,7,220,6,3.15,27,97,2070,18.6,2500
25000,48587,8,150,5,3.15,26,97,1800,16.4,1250
70000,8000,5,220,6,3.15,25,110,3365,15.5,3500
87000,140,3,160,4,3.15,24,107,3735,13.2,4350
10000,64955,15,150,6,3.15,25,104,3570,12.8,500
25000,65000,12,150,3,3.15,26,121,3535,19.2,1250
18000,22824,8,100,5,3.15,21,199,3155,18.2,900
14227,36000,15,150,6,3.89,10,360,2965,15.8,711.35
35000,60000,9,220,6,3.89,10,307,2720,15.4,1750
450000,3430,4,750,14,3.39,11,318,3430,17.2,22500
139000,21300,4,400,6,3.39,9,304,3210,17.2,6950
80000,7127,5,220,6,3.39,27,97,3380,15.8,4000
23000,20000,6,100,6,3.39,28,140,3070,16.7,1150
32000,22697,7,125,7,3.39,25,113,3620,18.7,1600
20000,52000,10,150,3,3.39,25,98,3410,15.1,1000
55005,6600,5,220,6,3.16,19,232,3425,13.2,2750.25
87000,16336,7,350,1,3.64,16,225,3445,13.4,4350
70000,13858,11,350,1,3.64,17,250,3205,11.2,3500
35000,11885,12,125,7,3.64,19,250,4080,13.7,1750
196700,13216,4,390,9,3.64,18,232,2155,16.5,9835
25000,32588,9,150,6,3.64,14,350,2560,14.2,1250
123000,14500,4,250,3,3.1,14,400,2300,14.7,6150
95500,18000,8,350,1,3.1,14,351,2230,14.5,4775
32000,12000,6,100,5,3.35,14,318,2515,14.8,1600
41000,20245,11,220,6,3.35,12,383,2745,16.7,2050
15000,35000,19,100,5,3.12,13,400,2855,17.6,750
39000,22000,4,100,5,3.23,13,400,2405,14.9,1950
30000,6639,9,180,0,3.23,18,258,2830,15.9,1500
60000,20373,6,220,6,3.23,22,140,3140,13.6,3000
15600,84186,16,125,5,3.39,19,250,2795,15.7,780
22000,60857,13,150,6,3.46,18,250,3410,15.8,1100
23000,20000,6,100,6,3.46,23,122,1990,14.9,1150
32000,22697,7,125,7,3.86,28,116,2135,16.6,1600
20000,52000,10,150,3,3.86,30,79,3245,15.4,1000
55005,6600,5,220,6,3.39,30,88,2990,18.2,2750.25
87000,16336,7,350,1,3.46,31,71,2890,17.3,4350
70000,13858,11,350,1,3.9,35,72,3265,18.2,3500
35000,11885,12,125,7,3.41,27,97,3360,16.6,1750
196700,13216,4,390,9,3.41,26,91,3840,15.4,9835
25000,32588,9,150,6,3.07,24,113,3725,13.4,1250
123000,14500,4,250,3,3.41,25,97.5,3955,13.2,6150
95500,18000,8,350,1,3.41,23,97,3830,15.2,4775
32000,12000,6,100,5,3.41,20,140,4360,14.9,1600
41000,20245,11,220,6,3.41,21,122,4054,14.3,2050
15000,35000,19,100,5,3.58,13,350,3605,15,750
39000,22000,4,100,5,3.58,14,400,3940,13,1950
30000,6639,9,180,0,3.58,15,318,1925,14,1500
60000,20373,6,220,6,3.58,14,351,1975,15.2,3000
15600,84186,16,125,5,3.58,17,304,1915,14.4,780
22000,60857,13,150,6,3.58,11,429,2670,15,1100
23000,20000,6,100,6,3.23,13,350,3530,20.1,1150
32000,22697,7,125,7,3.23,12,350,3900,17.4,1600
20000,52000,10,150,3,4.17,13,400,3190,24.8,1000
55005,6600,5,220,6,4.17,19,70,3420,22.2,2750.25
87000,16336,7,350,1,2.76,15,304,2200,13.2,4350
70000,13858,11,350,1,3.15,13,307,2150,14.9,3500
35000,11885,12,125,7,3.15,13,302,2020,19.2,1750
196700,13216,4,390,9,3.15,14,318,2130,14.7,9835
25000,32588,9,150,6,3.15,18,121,2670,16,1250
123000,14500,4,250,3,3.15,22,121,2595,11.3,6150
95500,18000,8,350,1,3.15,21,120,2700,12.9,4775
32000,12000,6,100,5,3.15,26,96,2556,13.2,1600
41000,20245,11,220,6,3.89,22,122,2144,14.7,2050
15000,35000,19,100,5,3.89,28,97,1968,18.8,750
39000,22000,4,100,5,3.39,23,120,2120,15.5,1950
30000,6639,9,180,0,3.39,28,98,2019,16.4,1500
60000,20373,6,220,6,3.39,27,97,2678,16.5,3000
15600,84186,16,125,5,3.39,13,350,2870,18.1,780
22000,60857,13,150,6,3.39,14,304,3003,20.1,1100
45000,18742,6,150,3,3.39,13,350,3381,18.7,2250
43000,42837,8,150,4,3.16,14,302,2188,15.8,2150
55000,27000,9,150,3,3.64,15,318,2711,15.5,2750
11900,34968,14,150,5,3.64,12,429,2542,17.5,595
105000,20000,4,350,1,3.64,13,400,2434,15,5250
18000,3869,16,100,5,3.64,13,351,2265,15.2,900
48000,41939,8,200,6,3.64,14,318,2110,17.9,2400
50000,29134,7,220,6,3.1,13,440,2800,14.4,2500
25000,48587,8,150,5,3.1,12,455,2110,19.2,1250
70000,8000,5,220,6,3.35,13,360,2085,21.7,3500
87000,140,3,160,4,3.35,18,225,2335,23.7,4350
10000,64955,15,150,6,3.12,16,250,2950,19.9,500
25000,65000,12,150,3,3.23,18,232,3250,21.8,1250
18000,22824,8,100,5,3.23,18,250,1850,13.8,900
14227,36000,15,150,6,3.23,23,198,1835,17.3,711.35
35000,60000,9,220,6,3.39,26,97,2145,18,1750
450000,3430,4,750,14,3.46,11,400,1845,15.3,22500
139000,21300,4,400,6,3.46,12,400,2910,11.4,6950
80000,7127,5,220,6,3.86,13,360,2420,12.5,4000
45000,18742,6,150,3,3.86,12,350,2500,15.1,2250
43000,42837,8,150,4,3.39,18,232,2905,14.3,2150
55000,27000,9,150,3,3.46,20,97,2290,17,2750
11900,34968,14,150,5,3.9,21,140,2490,15.7,595
105000,20000,4,350,1,3.41,22,108,2635,16.4,5250
18000,3869,16,100,5,3.41,18,70,2620,14.4,900
48000,41939,8,200,6,3.07,19,122,2725,12.6,2400
50000,29134,7,220,6,3.41,21,155,2385,12.9,2500
25000,48587,8,150,5,3.41,26,98,1755,16.9,1250
70000,8000,5,220,6,3.41,15,350,1875,16.4,3500
87000,140,3,160,4,3.41,16,400,1760,16.1,4350
10000,64955,15,150,6,3.58,29,68,2065,17.8,500
25000,65000,12,150,3,3.58,24,116,1975,19.4,1250
18000,22824,8,100,5,3.58,20,114,2050,17.3,900
14227,36000,15,150,6,3.58,19,121,1985,16,711.35
35000,60000,9,220,6,3.58,15,318,2215,14.9,1750
450000,3430,4,750,14,3.58,24,121,2045,16.2,22500
139000,21300,4,400,6,3.23,20,156,2380,20.7,6950
80000,7127,5,220,6,3.23,11,350,2190,14.2,4000
45000,18742,6,150,3,4.17,20,198,2320,15.8,2250
43000,42837,8,150,4,4.17,21,200,2210,14.4,2150
55000,27000,9,150,3,2.76,19,232,2350,16.8,2750
11900,34968,14,150,5,3.15,15,250,2615,14.8,595
105000,20000,4,350,1,3.15,31,79,2635,18.3,5250
18000,3869,16,100,5,3.15,26,122,3230,20.4,900
48000,41939,8,200,6,3.15,32,71,3160,19.6,2400
50000,29134,7,220,6,3.15,25,140,2900,12.6,2500
25000,48587,8,150,5,3.15,16,250,2930,13.8,1250
70000,8000,5,220,6,3.15,16,258,3415,15.8,3500
87000,140,3,160,4,3.89,18,225,3725,19,4350
10000,64955,15,150,6,3.89,16,302,3060,17.1,500
25000,65000,12,150,3,3.39,13,350,3465,16.6,1250
18000,22824,8,100,5,3.39,14,318,2605,19.6,900
14227,36000,15,150,6,3.39,14,302,2640,18.6,711.35
35000,60000,9,220,6,3.39,14,304,2395,18,1750
450000,3430,4,750,14,3.39,29,98,2575,16.2,22500
139000,21300,4,400,6,3.39,26,79,2525,16,6950
80000,7127,5,220,6,3.16,26,97,2735,18,4000
23000,20000,6,100,6,3.64,31,76,2865,16.4,1150
32000,22697,7,125,7,3.64,32,83,3035,20.5,1600
20000,52000,10,150,3,3.64,28,90,1980,15.3,1000
55005,6600,5,220,6,3.64,24,90,2025,18.2,2750.25
87000,16336,7,350,1,3.64,26,116,1970,17.6,4350
70000,13858,11,350,1,3.1,24,120,2125,14.7,3500
35000,11885,12,125,7,3.1,26,108,2125,17.3,1750
196700,13216,4,390,9,3.35,31,79,2160,14.5,9835
25000,32588,9,150,6,3.35,19,225,2205,14.5,1250
123000,14500,4,250,3,3.12,18,250,2245,16.9,6150
95500,18000,8,350,1,3.23,15,250,1965,15,4775
32000,12000,6,100,5,3.23,15,250,1965,15.7,1600
41000,20245,11,220,6,3.23,16,400,1995,16.2,2050
15000,35000,19,100,5,3.39,15,350,2945,16.4,750
39000,22000,4,100,5,3.46,16,318,3015,17,1950
30000,6639,9,180,0,3.46,14,351,2585,14.5,1500
60000,20373,6,220,6,3.86,17,231,2835,14.7,3000
15600,84186,16,125,5,3.86,16,250,2665,13.9,780
22000,60857,13,150,6,3.39,15,258,2370,13,1100
45000,18742,6,150,3,3.46,18,225,2950,17.3,2250
43000,42837,8,150,4,3.9,21,231,2790,15.6,2150
55000,27000,9,150,3,3.41,20,262,2130,24.6,2750
11900,34968,14,150,5,3.41,13,302,2295,11.6,595
105000,20000,4,350,1,3.07,29,97,2625,18.6,5250
18000,3869,16,100,5,3.41,23,140,2720,19.4,900
48000,41939,8,200,6,3.41,20,232,3504,12,2400
50000,29134,7,220,6,3.41,23,140,3693,11.5,2500
25000,48587,8,150,5,3.41,24,134,3436,11,1250
70000,8000,5,220,6,3.58,25,90,3433,12,3500
87000,140,3,160,4,3.58,24,119,3449,10.5,4350
10000,64955,15,150,6,3.58,18,171,4341,10,500
25000,65000,12,150,3,3.58,29,90,4354,9,1250
18000,22824,8,100,5,3.58,19,232,4312,8.5,900
14227,36000,15,150,6,3.58,23,115,4425,10,711.35
35000,60000,9,220,6,3.23,23,120,3850,8.5,1750
450000,3430,4,750,14,3.23,22,121,3563,10,22500
139000,21300,4,400,6,4.17,25,121,3609,8,6950
80000,7127,5,220,6,4.17,33,91,3761,9.5,4000
45000,18742,6,150,3,2.76,28,107,3086,10,2250
43000,42837,8,150,4,3.15,25,116,2372,15,2150
55000,27000,9,150,3,3.15,25,140,2833,15.5,2750
11900,34968,14,150,5,3.15,26,98,2774,15.5,595
105000,20000,4,350,1,3.15,27,101,2587,16,5250
18000,3869,16,100,5,3.15,17.5,305,2130,14.5,900
48000,41939,8,200,6,3.15,16,318,1835,20.5,2400
50000,29134,7,220,6,3.15,15.5,304,2672,17.5,2500
25000,48587,8,150,5,3.89,14.5,351,2430,14.5,1250
70000,8000,5,220,6,3.89,22,225,2375,17.5,3500
87000,140,3,160,4,3.39,22,250,2234,12.5,4350
10000,64955,15,150,6,3.39,24,200,2648,15,500
25000,65000,12,150,3,3.39,22.5,232,4615,14,1250
18000,22824,8,100,5,3.39,29,85,4376,15,900
14227,36000,15,150,6,3.39,24.5,98,4382,13.5,711.35
35000,60000,9,220,6,3.39,29,90,4732,18.5,1750
450000,3430,4,750,14,3.16,33,91,2130,14.5,22500
139000,21300,4,400,6,3.64,20,225,2264,15.5,6950
80000,7127,5,220,6,3.64,18,250,2228,14,4000
45000,18742,6,150,3,3.64,18.5,250,2046,19,2250
43000,42837,8,150,4,3.64,17.5,258,2634,13,2150
55000,27000,9,150,3,3.64,29.5,97,3439,15.5,2750
11900,34968,14,150,5,3.1,32,85,3329,15.5,595
105000,20000,4,350,1,3.1,28,97,3302,15.5,5250
18000,3869,16,100,5,3.35,26.5,140,3288,15.5,900
48000,41939,8,200,6,3.35,20,130,4209,12,2400
50000,29134,7,220,6,3.12,13,318,4464,11.5,2500
25000,48587,8,150,5,3.23,19,120,4154,13.5,1250
70000,8000,5,220,6,3.23,19,156,4096,13,3500
87000,140,3,160,4,3.23,16.5,168,4955,11.5,4350
10000,64955,15,150,6,3.39,16.5,350,4746,12,500
25000,65000,12,150,3,3.46,13,350,5140,12,1250
18000,22824,8,100,5,3.46,13,302,2962,13.5,900
14227,36000,15,150,6,3.86,13,318,2408,19,711.35
35000,60000,9,220,6,3.86,31.5,98,3282,15,1750
450000,3430,4,750,14,3.39,30,111,3139,14.5,22500
139000,21300,4,400,6,3.46,36,79,2220,14,6950
80000,7127,5,220,6,3.9,25.5,122,2123,14,4000
45000,18742,6,150,3,3.41,33.5,85,2074,19.5,2250
43000,42837,8,150,4,3.41,17.5,305,2065,14.5,2150
55000,27000,9,150,3,3.07,17,260,1773,19,2750
11900,34968,14,150,5,3.41,15.5,318,1613,18,595
105000,20000,4,350,1,3.41,15,302,1834,19,5250
18000,3869,16,100,5,3.41,17.5,250,1955,20.5,900
48000,41939,8,200,6,3.41,20.5,231,2278,15.5,2400
50000,29134,7,220,6,3.58,19,225,2126,17,2500
25000,48587,8,150,5,3.58,18.5,250,2254,23.5,1250
70000,8000,5,220,6,3.58,16,400,2408,19.5,3500
87000,140,3,160,4,3.58,15.5,350,2226,16.5,4350
10000,64955,15,150,6,3.58,15.5,400,4274,12,500
25000,65000,12,150,3,3.58,16,351,4385,12,1250
18000,22824,8,100,5,3.23,29,97,4135,13.5,900
14227,36000,15,150,6,3.23,24.5,151,4129,13,711.35
35000,60000,9,220,6,4.17,26,97,3672,11.5,1750
450000,3430,4,750,14,4.17,25.5,140,4633,11,22500
139000,21300,4,400,6,2.76,30.5,98,4502,13.5,6950
80000,7127,5,220,6,3.15,33.5,98,4456,13.5,4000
23000,20000,6,100,6,3.15,30,97,4422,12.5,1150
32000,22697,7,125,7,3.15,30.5,97,2330,13.5,1600
20000,52000,10,150,3,3.15,22,146,3892,12.5,1000
55005,6600,5,220,6,3.15,21.5,121,4098,14,2750.25
87000,16336,7,350,1,3.15,21.5,80,4294,16,4350
70000,13858,11,350,1,3.15,43.1,90,4077,14,3500
35000,11885,12,125,7,3.89,36.1,98,2933,14.5,1750
196700,13216,4,390,9,3.89,32.8,78,2511,18,9835
25000,32588,9,150,6,3.39,39.4,85,2979,19.5,1250
123000,14500,4,250,3,3.39,36.1,91,2189,18,6150
95500,18000,8,350,1,3.39,19.9,260,2395,16,4775
32000,12000,6,100,5,3.39,19.4,318,2288,17,1600
41000,20245,11,220,6,3.39,20.2,302,2506,14.5,2050
15000,35000,19,100,5,3.39,19.2,231,2164,15,750
39000,22000,4,100,5,3.16,20.5,200,2100,16.5,1950
30000,6639,9,180,0,3.64,20.2,200,4100,13,1500
60000,20373,6,220,6,3.64,25.1,140,3672,11.5,3000
15600,84186,16,125,5,3.64,20.5,225,3988,13,780
22000,60857,13,150,6,3.64,19.4,232,4042,14.5,1100
23000,20000,6,100,6,3.64,20.6,231,3777,12.5,1150
32000,22697,7,125,7,3.1,20.8,200,4952,11.5,1600
20000,52000,10,150,3,3.1,18.6,225,4464,12,1000
55005,6600,5,220,6,3.35,18.1,258,4363,13,2750.25
87000,16336,7,350,1,3.35,19.2,305,4237,14.5,4350
70000,13858,11,350,1,3.12,17.7,231,4735,11,3500
35000,11885,12,125,7,3.23,18.1,302,4951,11,1750
196700,13216,4,390,9,3.23,17.5,318,3821,11,9835
25000,32588,9,150,6,3.23,30,98,3121,16.5,1250
123000,14500,4,250,3,3.39,27.5,134,3278,18,6150
95500,18000,8,350,1,3.46,27.2,119,2945,16,4775
32000,12000,6,100,5,3.46,30.9,105,3021,16.5,1600
41000,20245,11,220,6,3.86,21.1,134,2904,16,2050
15000,35000,19,100,5,3.86,23.2,156,1950,21,750
39000,22000,4,100,5,2.68,23.8,151,4997,14,1950
30000,6639,9,180,0,2.68,23.9,119,4906,12.5,1500
60000,20373,6,220,6,3.47,20.3,131,4654,13,3000
15600,84186,16,125,5,3.4,17,163,4499,12.5,780
22000,60857,13,150,6,3.4,21.6,121,2789,15,1100
45000,18742,6,150,3,3.4,16.2,163,2279,19,2250
43000,42837,8,150,4,3.4,31.5,89,2401,19.5,2150
55000,27000,9,150,3,3.4,29.5,98,2379,16.5,2750
11900,34968,14,150,5,3.4,21.5,231,2124,13.5,595
105000,20000,4,350,1,2.8,19.8,200,2310,18.5,5250
18000,3869,16,100,5,2.8,22.3,140,2472,14,900
48000,41939,8,200,6,3.19,20.2,232,2265,15.5,2400
50000,29134,7,220,6,3.19,20.6,225,4082,13,2500
25000,48587,8,150,5,3.19,17,305,4278,9.5,1250
70000,8000,5,220,6,3.39,17.6,302,1867,19.5,3500
87000,140,3,160,4,3.39,16.5,351,2158,15.5,4350
10000,64955,15,150,6,3.39,18.2,318,2582,14,500
25000,65000,12,150,3,3.03,16.9,350,2868,15.5,1250
18000,22824,8,100,5,3.11,15.5,351,3399,11,900
14227,36000,15,150,6,3.11,19.2,267,2660,14,711.35
35000,60000,9,220,6,3.23,18.5,360,2807,13.5,1750
450000,3430,4,750,14,3.23,31.9,89,3664,11,22500
139000,21300,4,400,6,3.39,34.1,86,3102,16.5,6950
80000,7127,5,220,6,3.23,35.7,98,2875,17,4000
45000,18742,6,150,3,3.23,27.4,121,2901,16,2250
43000,42837,8,150,4,3.23,25.4,183,3336,17,2150
55000,27000,9,150,3,3.39,23,350,1950,19,2750
11900,34968,14,150,5,3.46,27.2,141,2451,16.5,595
105000,20000,4,350,1,3.9,23.9,260,1836,21,5250
18000,3869,16,100,5,3.41,34.2,105,2542,17,900
48000,41939,8,200,6,3.41,34.5,105,3781,17,2400
50000,29134,7,220,6,3.07,31.8,85,3632,18,2500
25000,48587,8,150,5,3.41,37.3,91,3613,16.5,1250
70000,8000,5,220,6,3.41,28.4,151,4141,14,3500
87000,140,3,160,4,3.41,28.8,173,4699,14.5,4350
10000,64955,15,150,6,3.41,26.8,173,4457,13.5,500
25000,65000,12,150,3,3.58,33.5,151,4638,16,1250
18000,22824,8,100,5,3.58,41.5,98,4257,15.5,900
14227,36000,15,150,6,3.58,38.1,89,2219,16.5,711.35
35000,60000,9,220,6,3.58,32.1,98,1963,15.5,1750
450000,3430,4,750,14,3.58,37.2,86,2300,14.5,22500
139000,21300,4,400,6,3.58,28,151,1649,16.5,6950
80000,7127,5,220,6,3.23,26.4,140,2003,19,4000
45000,18742,6,150,3,3.23,24.3,151,2125,14.5,2250
43000,42837,8,150,4,4.17,19.1,225,2108,15.5,2150
55000,27000,9,150,3,4.17,34.3,97,2246,14,2750
11900,34968,14,150,5,2.76,29.8,134,2489,15,595
105000,20000,4,350,1,3.15,31.3,120,2391,15.5,5250
18000,3869,16,100,5,3.15,37,119,2000,16,900
48000,41939,8,200,6,3.15,32.2,108,3264,16,2400
50000,29134,7,220,6,3.15,46.6,86,3459,16,2500
25000,48587,8,150,5,3.15,27.9,156,3432,21,1250
70000,8000,5,220,6,3.15,40.8,85,3158,19.5,3500
87000,140,3,160,4,3.15,44.3,90,4668,11.5,4350
10000,64955,15,150,6,3.89,43.4,90,4440,14,500
25000,65000,12,150,3,3.89,36.4,121,4498,14.5,1250
18000,22824,8,100,5,3.39,30,146,4657,13.5,900
14227,36000,15,150,6,3.39,44.6,91,3907,21,711.35
35000,60000,9,220,6,3.39,40.9,85,3897,18.5,1750
450000,3430,4,750,14,3.39,33.8,97,3730,19,22500
139000,21300,4,400,6,3.39,29.8,89,3785,19,6950
80000,7127,5,220,6,3.39,32.7,168,3039,15,4000
23000,20000,6,100,6,3.16,23.7,70,3221,13.5,1150
32000,22697,7,125,7,3.64,35,122,3169,12,1600
20000,52000,10,150,3,3.64,23.6,140,2171,16,1000
55005,6600,5,220,6,3.64,32.4,107,2639,17,2750.25
87000,16336,7,350,1,3.64,27.2,135,2914,16,4350
70000,13858,11,350,1,3.64,26.6,151,2592,18.5,3500
35000,11885,12,125,7,3.1,25.8,156,2702,13.5,1750
196700,13216,4,390,9,3.1,23.5,173,2223,16.5,9835
25000,32588,9,150,6,3.35,30,135,2545,17,1250
123000,14500,4,250,3,3.35,39.1,79,2984,14.5,6150
95500,18000,8,350,1,3.12,39,86,1937,14,4775
32000,12000,6,100,5,3.23,35.1,81,3211,17,1600
41000,20245,11,220,6,3.23,32.3,97,2694,15,2050
15000,35000,19,100,5,3.23,37,85,2957,17,750
39000,22000,4,100,5,3.39,37.7,89,2945,14.5,1950
30000,6639,9,180,0,3.46,34.1,91,2671,13.5,1500
60000,20373,6,220,6,3.46,34.7,105,1795,17.5,3000
15600,84186,16,125,5,3.86,34.4,98,2464,15.5,780
22000,60857,13,150,6,3.86,29.9,98,2220,16.9,1100
45000,18742,6,150,3,3.86,33,105,2572,14.9,2250
43000,42837,8,150,4,3.46,34.5,100,2255,17.7,2150
55000,27000,9,150,3,3.46,33.7,107,2202,15.3,2750
11900,34968,14,150,5,3.46,32.4,108,4215,13,595
105000,20000,4,350,1,3.46,32.9,119,4190,13,5250
18000,3869,16,100,5,3.29,31.6,120,3962,13.9,900
48000,41939,8,200,6,3.47,28.1,141,4215,12.8,2400
50000,29134,7,220,6,3.29,30.7,145,3233,15.4,2500
25000,48587,8,150,5,3.29,25.4,168,3353,14.5,1250
